"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",7.31,7.17,-1.92
"Jan. Mean Flow",10.7,11.3,5.61
"Feb. Mean Flow",12.1,12.8,5.79
"Mar. Mean Flow",13.9,14.2,2.16
"Apr. Mean Flow",10.7,8.62,-19.4
"May Mean Flow",9.36,7.25,-22.5
"Jun. Mean Flow",4.51,3.11,-31
"Jul. Mean Flow",2.95,1.97,-33.2
"Aug. Mean Flow",1.45,2.12,46.2
"Sep. Mean Flow",3.73,4.42,18.5
"Oct. Mean Flow",3.16,4.06,28.5
"Nov. Mean Flow",7.45,7.24,-2.82
"Dec. Mean Flow",8.15,9.28,13.9
