"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",444,178,156,162,164,169,217,217,243,260,281,274,245,465,556,838,692,620,420,294,284,288,213,351,322,112,153,112,154,114,155,115,157,115,174,131,2000,115,151,268,1160,3350,223,254,220,195,175,1070,1060,2510,1920,1920,401,299,292,267,8670,4620,7450,4000,4540,2660,2180,1340,1330,817,281.762295081967
"Model",453,193,160,160,171,234,398,248,234,234,289,285,251,437,633,916,681,507,397,310,315,330,310,298,317,160,160,160,160,160,160,160,160,160,171,160,1987,160,160,285,1320,2360,251,335,195,177,256,490,729,1340,1440,892,592,291,288,269,4580,2460,4120,2300,3390,1880,2310,1250,1710,845,334.591429190383
"Pct. Error",2.03,8.43,2.56,-1.23,4.27,38.5,83.4,14.3,-3.7,-10,2.85,4.01,2.45,-6.02,13.8,9.31,-1.59,-18.2,-5.48,5.44,10.9,14.6,45.5,-15.1,-1.55,42.9,4.58,42.9,3.9,40.4,3.23,39.1,1.91,39.1,-1.72,22.1,100,39.1,5.96,6.34,13.8,-29.6,12.6,31.9,-11.4,-9.23,46.3,-54.2,-31.2,-46.6,-25,-53.5,47.6,-2.68,-1.37,0.749,-47.2,-46.8,-44.7,-42.5,-25.3,-29.3,5.96,-6.72,28.6,3.43,18.7
