"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",131,36,50,59,58,89,104,95,81,59,40,32,34,155,165,207,201,128,129,88.5,77.6,110,79.8,120,115,3.83,24,4.2,26,4.61,28.6,12.7,39.6,17.9,52.3,12,2002,13,25,85,330,915,24.9,76.8,131,289,250,388,393,714,323,240,156,168,130,209,5410,2270,3370,1190,1860,632,842,319,505,220,37.0871506849315
"Model",131,21.7,35.8,67.7,81.3,104,106,64.4,52.1,48.8,32.8,30.7,25.8,164,193,243,192,125,108,75.1,67.7,109,79.7,105,120,2.51,13.8,2.62,14.1,2.89,15,5.29,21.9,14.8,38.5,6.21,2002,8.69,15.1,77.7,349,1060,14.2,77.1,73.6,290,236,365,331,769,423,232,113,90,73.9,81.9,6440,1950,3030,1310,1530,778,796,327,487,239,37.5055041942922
"Pct. Error",0,39.7,28.4,-14.7,-40.2,-16.9,-1.92,32.2,35.7,17.3,18,4.06,24.1,-5.81,-17,-17.4,4.48,2.34,16.3,15.1,12.8,0.909,0.125,12.5,-4.35,34.5,42.5,37.6,45.8,37.3,47.6,58.3,44.7,17.3,26.4,48.2,0,33.2,39.6,8.59,-5.76,-15.8,43,-0.391,43.8,-0.346,5.6,5.93,15.8,-7.7,-31,3.33,27.6,46.4,43.2,60.8,-19,14.1,10.1,-10.1,17.7,-23.1,5.46,-2.51,3.56,-8.64,-1.13
