"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",131,131,0
"Jan. Mean Flow",155,164,-5.81
"Feb. Mean Flow",165,193,-17
"Mar. Mean Flow",207,243,-17.4
"Apr. Mean Flow",201,192,4.48
"May Mean Flow",128,125,2.34
"Jun. Mean Flow",129,108,16.3
"Jul. Mean Flow",88.5,75.1,15.1
"Aug. Mean Flow",77.6,67.7,12.8
"Sep. Mean Flow",110,109,0.909
"Oct. Mean Flow",79.8,79.7,0.125
"Nov. Mean Flow",120,105,12.5
"Dec. Mean Flow",115,120,-4.35
