"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",0.062,0,-100
"5% Non-Exceedance",0.59,0.789,33.7
"50% Non-Exceedance",17,16.2,-4.71
"95% Non-Exceedance",111,108,-2.7
"99% Non-Exceedance",299,297,-0.669
"Sept. 10% Non-Exceedance",0.18,0.253,40.6
