"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",33,46.6,41.2
"Feb. High Flow",225,185,-17.8
"Mar. High Flow",174,183,5.17
"Apr. High Flow",235,193,-17.9
"May High Flow",137,140,2.19
"Jun. High Flow",227,248,9.25
"Jul. High Flow",218,121,-44.5
"Aug. High Flow",136,97.6,-28.2
"Sep. High Flow",62.2,48.3,-22.3
"Oct. High Flow",80,38,-52.5
"Nov. High Flow",48,36.8,-23.3
"Dec. High Flow",24,45.4,89.2
