"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",2590,1160,55.2
"Med. 1 Day Max",641,792,-23.6
"Max. 3 Day Max",1700,1080,36.5
"Med. 3 Day Max",501,691,-37.9
"Max. 7 Day Max",900,675,25
"Med. 7 Day Max",314,362,-15.3
"Max. 30 Day Max",447,366,18.1
"Med. 30 Day Max",159,153,3.77
"Max. 90 Day Max",247,205,17
"Med. 90 Day Max",101,112,-10.9
