"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",118,42,50,55,59,72,88,76.3,64.6,52,39,36,36,149,146,193,156,116,103,79.1,86.1,114,83.9,90.1,107,6.4,33,6.56,33.3,7.82,34.1,10.6,41.7,16.6,59,14.6,2002,17,29,73.8,274,974,28,64.5,112,200,255,533,518,630,280,236,165,192,156,134,8340,2660,4770,1380,2780,662,836,282,364,188,44.8411780821918
"Model",113,16.2,24.8,36.4,59.1,96.6,98.2,67.6,47.2,34,22.2,19.3,14.5,143,177,231,169,110,93.3,48.8,50.9,94.1,71.7,77.8,97.9,2.86,9.38,2.92,9.74,3.08,10.4,3.71,15.2,8.16,26.9,4.59,2002,4.93,10.7,60.8,312,1050,10.2,60,67.4,281,297,440,376,1020,306,183,169,89.7,58.6,63.3,8310,2210,5110,1160,2600,604,789,312,441,209,24.1789385522643
"Pct. Error",4.24,61.4,50.4,33.8,-0.169,-34.2,-11.6,11.4,26.9,34.6,43.1,46.4,59.7,4.03,-21.2,-19.7,-8.33,5.17,9.42,38.3,40.9,17.5,14.5,13.7,8.5,55.3,71.6,55.5,70.8,60.6,69.5,65,63.5,50.8,54.4,68.6,0,71,63.1,17.6,-13.9,-7.8,63.6,6.98,39.8,-40.5,-16.5,17.4,27.4,-61.9,-9.29,22.5,-2.42,53.3,62.4,52.8,0.36,16.9,-7.13,15.9,6.47,8.76,5.62,-10.6,-21.2,-11.2,46.1
