"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",13,11.1,14.6
"5% Non-Exceedance",31,23.3,24.8
"50% Non-Exceedance",282,257,8.87
"95% Non-Exceedance",1970,1910,3.05
"99% Non-Exceedance",4860,4880,-0.412
"Sept. 10% Non-Exceedance",18.3,23.2,-26.8
