"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",17.2,17.4,-1.16
"5% Non-Exceedance",39,38.5,1.28
"50% Non-Exceedance",252,254,-0.794
"95% Non-Exceedance",1690,1730,-2.37
"99% Non-Exceedance",5340,4460,16.5
"Sept. 10% Non-Exceedance",26,33.2,-27.7
