"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",152,20,11,11,12,18,16,20,39,53.1,146,82,48,94.5,112,130,150,154,207,233,201,163,137,152,83.5,0,3.1,-2.37e-15,4.33,0,5.17,-1.21e-13,10.3,0,43.7,0.000099,2005,0,0.82,99,452,808,5.43,110,169,238,104,122,149,125,177,204,300,283,266,281,2540,459,2510,422,1640,315,832,278,778,244,50.1244047619048
"Model",75.4,14.5,21.4,36.7,46.7,59.4,58.9,45.5,35.5,24,15,14.3,11.8,93.6,116,132,109,80.5,61.5,39.3,32,56.3,46.4,68,73.5,4.27,9.31,4.28,9.66,4.3,9.75,4.82,14.5,9.33,23.3,5.55,1999,5.96,9.06,50,232,458,9.25,46.8,46.3,122,120,166,134,253,277,115,99.7,51.5,35.7,35.7,1550,524,1330,457,874,331,377,190,280,139,78.5773654653078
"Pct. Error",-50.4,-27.5,94.5,234,289,230,268,127,-8.97,-54.8,-89.7,-82.6,-75.4,-0.952,3.57,1.54,-27.3,-47.7,-70.3,-83.1,-84.1,-65.5,-66.1,-55.3,-12,Inf,200,-1.81e+17,123,Inf,88.6,-3.98e+15,40.8,Inf,-46.7,5610000,100,Inf,1000,-49.5,-48.7,-43.3,70.3,-57.5,-72.6,-48.7,15.4,36.1,-10.1,102,56.5,-43.6,-66.8,-81.8,-86.6,-87.3,-39,14.2,-47,8.29,-46.7,5.08,-54.7,-31.7,-64,-43,56.8
