"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",372,69,84,120,125,214,249,212,163,126,83,67,59,460,580,650,604,434,337,204,173,263,170,291,313,16.3,50,16.8,51.7,18.5,55.6,33.8,66.8,50.2,111,33.9,2002,42.8,59.5,191,1120,2900,56,184,213,455,829,1400,1290,2180,1390,1020,498,413,262,208,15000,5700,9480,3680,5250,2310,2590,992,1500,655,109.661095890411
"Model",383,62.9,72.5,152,180,314,284,239,200,156,90.3,71.6,56.5,484,588,665,578,445,365,236,183,269,189,300,307,0,38.6,0.867,41.1,4.63,43.1,13.5,63.3,25,114,10.7,2002,12,36.7,224,1110,3060,30.7,210,353,756,575,1500,1090,2020,1150,1180,717,449,388,338,17600,5790,7890,3390,3940,2110,2140,1080,1330,676,67.4878030228968
"Pct. Error",-2.96,8.84,13.7,-26.7,-44,-46.7,-14.1,-12.7,-22.7,-23.8,-8.8,-6.87,4.24,-5.22,-1.38,-2.31,4.3,-2.53,-8.31,-15.7,-5.78,-2.28,-11.2,-3.09,1.92,100,22.8,94.8,20.5,75,22.5,60.1,5.24,50.2,-2.7,68.4,0,72,38.3,-17.3,0.893,-5.52,45.2,-14.1,-65.7,-66.2,30.6,-7.14,15.5,7.34,17.3,-15.7,-44,-8.72,-48.1,-62.5,-17.3,-1.58,16.8,7.88,25,8.66,17.4,-8.87,11.3,-3.21,38.5
