"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",271,269,-0.738
"Jan. Mean Flow",326,305,-6.44
"Feb. Mean Flow",347,378,8.93
"Mar. Mean Flow",525,512,-2.48
"Apr. Mean Flow",391,384,-1.79
"May Mean Flow",315,305,-3.17
"Jun. Mean Flow",212,212,0
"Jul. Mean Flow",144,151,4.86
"Aug. Mean Flow",141,140,-0.709
"Sep. Mean Flow",179,212,18.4
"Oct. Mean Flow",167,162,-2.99
"Nov. Mean Flow",225,225,0
"Dec. Mean Flow",287,255,-11.1
