"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",262,21,26,35,50,101,116,96,36,26,21,24,20.9,418,461,634,414,201,157,87.9,122,176,112,144,224,2.5,17,2.97,17.3,3.43,18,4.64,22.3,10,31.2,7.29,2002,7.6,14,65,1270,3020,14,75.9,112,224,515,1360,1410,2100,1410,392,138,119,102,130,9240,3930,7520,3370,4470,2390,2330,945,1450,501,21.5093698630137
"Model",268,8.38,69.7,106,176,268,224,209,31.1,35,18.3,6.37,7.69,425,456,600,451,177,179,91.9,86.3,207,165,163,230,0,2.86,-3.8e-13,3.1,-3.48e-13,3.19,0.156,9.33,3.56,24.7,0.000114,1986,0,3.39,151,932,2050,1,149,123,309,426,745,811,1160,1040,326,121,84.4,186,130,13300,3410,9520,2160,5360,1670,1880,729,1180,528,52.4446416961506
"Pct. Error",2.29,-60.1,168,203,252,165,93.1,118,-13.6,34.6,-12.9,-73.5,-63.2,1.67,-1.08,-5.36,8.94,-11.9,14,4.55,-29.3,17.6,47.3,13.2,2.68,-100,-83.2,-100,-82.1,-100,-82.3,-96.6,-58.2,-64.4,-20.8,-100,100,-100,-75.8,132,-26.6,-32.1,-92.9,96.3,9.82,37.9,-17.3,-45.2,-42.5,-44.8,-26.2,-16.8,-12.3,-29.1,82.4,0,43.9,-13.2,26.6,-35.9,19.9,-30.1,-19.3,-22.9,-18.6,5.39,144
