"","X","date","mod.flow"
"275",275,"1984-10-01",1363.46224346579
"276",276,"1984-10-02",1321.89798297739
"277",277,"1984-10-03",1256.52509934735
"278",278,"1984-10-04",1209.3961244348
"279",279,"1984-10-05",1168.34087059668
"280",280,"1984-10-06",1134.21047392364
"281",281,"1984-10-07",1116.34189041346
"282",282,"1984-10-08",1103.03150772321
"283",283,"1984-10-09",1093.43831041061
"284",284,"1984-10-10",1084.51615236708
"285",285,"1984-10-11",1075.88932385715
"286",286,"1984-10-12",1068.56526267355
"287",287,"1984-10-13",1062.18351451879
"288",288,"1984-10-14",1056.38796718328
"289",289,"1984-10-15",1050.8967387798
"290",290,"1984-10-16",1046.41535612107
"291",291,"1984-10-17",1041.68554406393
"292",292,"1984-10-18",1037.86721910567
"293",293,"1984-10-19",1032.92083046741
"294",294,"1984-10-20",1028.75745230352
"295",295,"1984-10-21",1024.67426956431
"296",296,"1984-10-22",1028.45748004727
"297",297,"1984-10-23",1067.17367997766
"298",298,"1984-10-24",1215.27372530248
"299",299,"1984-10-25",1217.81150313701
"300",300,"1984-10-26",1163.45926454417
"301",301,"1984-10-27",1130.05420431278
"302",302,"1984-10-28",1110.98544677201
"303",303,"1984-10-29",1115.42891849234
"304",304,"1984-10-30",1133.19498176058
"305",305,"1984-10-31",1117.17126282472
"306",306,"1984-11-01",1103.76209834125
"307",307,"1984-11-02",1091.97684855519
"308",308,"1984-11-03",1083.22499762009
"309",309,"1984-11-04",1077.52300860519
"310",310,"1984-11-05",1157.00705229533
"311",311,"1984-11-06",1148.00299101182
"312",312,"1984-11-07",1135.38694585356
"313",313,"1984-11-08",1128.01889625046
"314",314,"1984-11-09",1121.92376890062
"315",315,"1984-11-10",1116.28614718911
"316",316,"1984-11-11",1183.09325590948
"317",317,"1984-11-12",1166.60015346329
"318",318,"1984-11-13",1145.12892526787
"319",319,"1984-11-14",1130.25456022817
"320",320,"1984-11-15",1120.92969390297
"321",321,"1984-11-16",1112.80697864883
"322",322,"1984-11-17",1105.44998759596
"323",323,"1984-11-18",1098.95623738091
"324",324,"1984-11-19",1182.83472179439
"325",325,"1984-11-20",1165.76471909927
"326",326,"1984-11-21",1147.79068795187
"327",327,"1984-11-22",1133.57734972713
"328",328,"1984-11-23",1125.14805379738
"329",329,"1984-11-24",1119.84471870438
"330",330,"1984-11-25",1117.40837180857
"331",331,"1984-11-26",1114.87361640479
"332",332,"1984-11-27",1112.26076563353
"333",333,"1984-11-28",1172.01803267703
"334",334,"1984-11-29",1379.33057959433
"335",335,"1984-11-30",1413.44003135519
"336",336,"1984-12-01",1335.74707082964
"337",337,"1984-12-02",1283.25204975971
"338",338,"1984-12-03",1246.94153454861
"339",339,"1984-12-04",1222.18640043159
"340",340,"1984-12-05",1204.71190046863
"341",341,"1984-12-06",1226.52545477997
"342",342,"1984-12-07",1235.67599452532
"343",343,"1984-12-08",1215.15351469758
"344",344,"1984-12-09",1207.52108410427
"345",345,"1984-12-10",1207.74701873073
"346",346,"1984-12-11",1240.9676515981
"347",347,"1984-12-12",1228.92252227689
"348",348,"1984-12-13",1215.10109907626
"349",349,"1984-12-14",1205.21157130732
"350",350,"1984-12-15",1196.95987153082
"351",351,"1984-12-16",1188.92817178061
"352",352,"1984-12-17",1180.66053226024
"353",353,"1984-12-18",1172.22640913313
"354",354,"1984-12-19",1165.92730262135
"355",355,"1984-12-20",1159.03349054763
"356",356,"1984-12-21",1232.8636648876
"357",357,"1984-12-22",1267.84450558125
"358",358,"1984-12-23",1263.40612231761
"359",359,"1984-12-24",1258.88719686323
"360",360,"1984-12-25",1272.80590362401
"361",361,"1984-12-26",1281.70671538801
"362",362,"1984-12-27",1275.28240217803
"363",363,"1984-12-28",1265.0271982019
"364",364,"1984-12-29",1249.2235320282
"365",365,"1984-12-30",1229.02016530811
"366",366,"1984-12-31",1321.1218269559
"367",367,"1985-01-01",1341.62534143277
"368",368,"1985-01-02",1372.77576890724
"369",369,"1985-01-03",1468.83014218506
"370",370,"1985-01-04",1787.49917248352
"371",371,"1985-01-05",2007.69008698503
"372",372,"1985-01-06",2010.39598454905
"373",373,"1985-01-07",1997.67004464771
"374",374,"1985-01-08",1987.41435062126
"375",375,"1985-01-09",1976.86671667679
"376",376,"1985-01-10",1961.34793409977
"377",377,"1985-01-11",1944.49173360519
"378",378,"1985-01-12",1922.38996335495
"379",379,"1985-01-13",1894.67164113714
"380",380,"1985-01-14",1862.11731325946
"381",381,"1985-01-15",1831.43696302911
"382",382,"1985-01-16",1798.41976396624
"383",383,"1985-01-17",1791.19688098245
"384",384,"1985-01-18",1765.8526252051
"385",385,"1985-01-19",1729.08259151935
"386",386,"1985-01-20",1693.21329805829
"387",387,"1985-01-21",1656.35282538358
"388",388,"1985-01-22",1619.72644198447
"389",389,"1985-01-23",1582.97626189102
"390",390,"1985-01-24",1545.60421045724
"391",391,"1985-01-25",1508.0527819507
"392",392,"1985-01-26",1474.81820271494
"393",393,"1985-01-27",1443.31968826032
"394",394,"1985-01-28",1408.91688299801
"395",395,"1985-01-29",1377.33890527002
"396",396,"1985-01-30",1349.49419544364
"397",397,"1985-01-31",1353.2014216072
"398",398,"1985-02-01",1635.83284884583
"399",399,"1985-02-02",1982.00171756766
"400",400,"1985-02-03",2173.35512061972
"401",401,"1985-02-04",2384.38108169509
"402",402,"1985-02-05",2588.24211882499
"403",403,"1985-02-06",2734.95683836806
"404",404,"1985-02-07",2808.8478069799
"405",405,"1985-02-08",2783.72921887258
"406",406,"1985-02-09",2721.35429271632
"407",407,"1985-02-10",2645.39854344767
"408",408,"1985-02-11",2587.30569013087
"409",409,"1985-02-12",2664.12460657853
"410",410,"1985-02-13",2659.94957393902
"411",411,"1985-02-14",2571.19937250707
"412",412,"1985-02-15",2477.87704793557
"413",413,"1985-02-16",2392.44427595113
"414",414,"1985-02-17",2341.50177716183
"415",415,"1985-02-18",2413.6104277036
"416",416,"1985-02-19",2575.33109468045
"417",417,"1985-02-20",2820.47805838598
"418",418,"1985-02-21",3077.13087281118
"419",419,"1985-02-22",3212.16738307063
"420",420,"1985-02-23",3269.12759194691
"421",421,"1985-02-24",3383.1105062408
"422",422,"1985-02-25",3537.590856139
"423",423,"1985-02-26",4479.31782311799
"424",424,"1985-02-27",4702.04502836305
"425",425,"1985-02-28",4630.19442914605
"426",426,"1985-03-01",4519.56883752188
"427",427,"1985-03-02",4405.02904506397
"428",428,"1985-03-03",4277.38564725503
"429",429,"1985-03-04",4143.54863448448
"430",430,"1985-03-05",4012.49681567204
"431",431,"1985-03-06",3890.20368445046
"432",432,"1985-03-07",3777.35914495922
"433",433,"1985-03-08",3660.70801353455
"434",434,"1985-03-09",3566.05047576776
"435",435,"1985-03-10",3555.11641395114
"436",436,"1985-03-11",3479.15541277485
"437",437,"1985-03-12",3457.13264700602
"438",438,"1985-03-13",3388.13123516029
"439",439,"1985-03-14",3256.81814894177
"440",440,"1985-03-15",3136.34549971965
"441",441,"1985-03-16",3030.14503983369
"442",442,"1985-03-17",2933.29865549056
"443",443,"1985-03-18",2847.11531748905
"444",444,"1985-03-19",2768.41314571292
"445",445,"1985-03-20",2691.54583427493
"446",446,"1985-03-21",2615.86027011825
"447",447,"1985-03-22",2585.8096290084
"448",448,"1985-03-23",2870.68851022045
"449",449,"1985-03-24",3156.91544576128
"450",450,"1985-03-25",3085.43225673303
"451",451,"1985-03-26",2937.14109117685
"452",452,"1985-03-27",2818.10599752184
"453",453,"1985-03-28",2726.47269239622
"454",454,"1985-03-29",2648.55463491768
"455",455,"1985-03-30",2575.46242010061
"456",456,"1985-03-31",2506.77583584219
"457",457,"1985-04-01",2492.36527535205
"458",458,"1985-04-02",2458.47854400179
"459",459,"1985-04-03",2405.38794894226
"460",460,"1985-04-04",2357.30499966856
"461",461,"1985-04-05",2309.6680728231
"462",462,"1985-04-06",2363.04623818525
"463",463,"1985-04-07",2328.58898944112
"464",464,"1985-04-08",2281.06098888433
"465",465,"1985-04-09",2237.25646984352
"466",466,"1985-04-10",2192.71089035025
"467",467,"1985-04-11",2146.19940138221
"468",468,"1985-04-12",2095.11298661025
"469",469,"1985-04-13",2041.68423212298
"470",470,"1985-04-14",1987.94688256084
"471",471,"1985-04-15",1938.80557734991
"472",472,"1985-04-16",2079.15267423715
"473",473,"1985-04-17",2028.32273930144
"474",474,"1985-04-18",1979.28323599532
"475",475,"1985-04-19",1919.34086771819
"476",476,"1985-04-20",1862.9740558384
"477",477,"1985-04-21",1809.158653158
"478",478,"1985-04-22",1755.07291764469
"479",479,"1985-04-23",1700.02826053072
"480",480,"1985-04-24",1644.8784165347
"481",481,"1985-04-25",1676.09369803539
"482",482,"1985-04-26",1639.17619046047
"483",483,"1985-04-27",1567.8863131767
"484",484,"1985-04-28",1496.33627765425
"485",485,"1985-04-29",1428.35813878089
"486",486,"1985-04-30",1363.71889124006
"487",487,"1985-05-01",1300.94725875902
"488",488,"1985-05-02",1238.72542039147
"489",489,"1985-05-03",1253.70561396656
"490",490,"1985-05-04",1221.94060187741
"491",491,"1985-05-05",1201.34665753701
"492",492,"1985-05-06",1186.78303512192
"493",493,"1985-05-07",1174.40071386944
"494",494,"1985-05-08",1163.97479778752
"495",495,"1985-05-09",1154.9092887813
"496",496,"1985-05-10",1145.32505011295
"497",497,"1985-05-11",1135.83406156792
"498",498,"1985-05-12",1138.38162583851
"499",499,"1985-05-13",1167.1352310429
"500",500,"1985-05-14",1174.49545678083
"501",501,"1985-05-15",1162.17901840815
"502",502,"1985-05-16",1265.02999784125
"503",503,"1985-05-17",1429.61809093475
"504",504,"1985-05-18",1397.99085810753
"505",505,"1985-05-19",1360.49759887695
"506",506,"1985-05-20",1328.05451242282
"507",507,"1985-05-21",1298.47974244427
"508",508,"1985-05-22",1277.11944001343
"509",509,"1985-05-23",1375.99626569483
"510",510,"1985-05-24",1727.68674720064
"511",511,"1985-05-25",1896.3707807272
"512",512,"1985-05-26",1943.6597708343
"513",513,"1985-05-27",1817.68378689861
"514",514,"1985-05-28",1705.09851730378
"515",515,"1985-05-29",1622.25344698022
"516",516,"1985-05-30",1563.55913755742
"517",517,"1985-05-31",1517.47717618587
"518",518,"1985-06-01",1474.48484900704
"519",519,"1985-06-02",1454.21487628041
"520",520,"1985-06-03",1460.17226026501
"521",521,"1985-06-04",1477.68940504242
"522",522,"1985-06-05",1515.04712502505
"523",523,"1985-06-06",1614.69461080348
"524",524,"1985-06-07",1638.39491512726
"525",525,"1985-06-08",1689.50250541738
"526",526,"1985-06-09",1726.22188897381
"527",527,"1985-06-10",1755.71184898796
"528",528,"1985-06-11",1803.30912713221
"529",529,"1985-06-12",1881.87591746466
"530",530,"1985-06-13",1909.91175347157
"531",531,"1985-06-14",1929.13744408276
"532",532,"1985-06-15",1947.81807773359
"533",533,"1985-06-16",1967.19866558886
"534",534,"1985-06-17",2038.08149658684
"535",535,"1985-06-18",2216.85873262825
"536",536,"1985-06-19",2200.63041919463
"537",537,"1985-06-20",2192.94341872482
"538",538,"1985-06-21",2192.45251484609
"539",539,"1985-06-22",2195.51078077642
"540",540,"1985-06-23",2198.90590740029
"541",541,"1985-06-24",2201.94303209581
"542",542,"1985-06-25",2204.18701437526
"543",543,"1985-06-26",2207.08472832444
"544",544,"1985-06-27",2210.9996239003
"545",545,"1985-06-28",2212.26604754177
"546",546,"1985-06-29",2209.88010998513
"547",547,"1985-06-30",2207.8073453397
"548",548,"1985-07-01",2330.43415797773
"549",549,"1985-07-02",2358.82037089129
"550",550,"1985-07-03",2374.01583974205
"551",551,"1985-07-04",2360.7198735055
"552",552,"1985-07-05",2356.04161968327
"553",553,"1985-07-06",2416.40000136045
"554",554,"1985-07-07",2365.35560184961
"555",555,"1985-07-08",2330.84059321311
"556",556,"1985-07-09",2297.52164415074
"557",557,"1985-07-10",2262.87158026662
"558",558,"1985-07-11",2255.71330930888
"559",559,"1985-07-12",2235.64811610931
"560",560,"1985-07-13",2233.90943419727
"561",561,"1985-07-14",2276.79272417068
"562",562,"1985-07-15",2239.55849686969
"563",563,"1985-07-16",2205.58598805854
"564",564,"1985-07-17",2169.92398285954
"565",565,"1985-07-18",2129.22670553976
"566",566,"1985-07-19",2091.41206455086
"567",567,"1985-07-20",2049.29554300942
"568",568,"1985-07-21",2003.20785127573
"569",569,"1985-07-22",1962.36304511259
"570",570,"1985-07-23",1939.26881808952
"571",571,"1985-07-24",1884.68110214849
"572",572,"1985-07-25",1887.22712381931
"573",573,"1985-07-26",1963.03904331786
"574",574,"1985-07-27",2080.33413868079
"575",575,"1985-07-28",2054.15935095849
"576",576,"1985-07-29",2080.32747762638
"577",577,"1985-07-30",2030.5532174678
"578",578,"1985-07-31",2043.15511514546
"579",579,"1985-08-01",2143.29003109199
"580",580,"1985-08-02",2233.45960329153
"581",581,"1985-08-03",2256.66935463681
"582",582,"1985-08-04",2213.30802359735
"583",583,"1985-08-05",2173.0393305776
"584",584,"1985-08-06",2144.06951360735
"585",585,"1985-08-07",2125.03413444282
"586",586,"1985-08-08",2112.1267246715
"587",587,"1985-08-09",2127.30036964532
"588",588,"1985-08-10",2093.94474898787
"589",589,"1985-08-11",2056.50567157644
"590",590,"1985-08-12",2017.32581794325
"591",591,"1985-08-13",1977.863518865
"592",592,"1985-08-14",1936.922399159
"593",593,"1985-08-15",1895.2017167751
"594",594,"1985-08-16",1882.16781301598
"595",595,"1985-08-17",1951.46234200968
"596",596,"1985-08-18",4704.07374393768
"597",597,"1985-08-19",5436.91330928855
"598",598,"1985-08-20",4663.21082960839
"599",599,"1985-08-21",4190.2955956582
"600",600,"1985-08-22",3802.3738630687
"601",601,"1985-08-23",3557.38739739845
"602",602,"1985-08-24",3398.97395048735
"603",603,"1985-08-25",3399.86958047534
"604",604,"1985-08-26",3432.73113663114
"605",605,"1985-08-27",3544.01741742963
"606",606,"1985-08-28",3505.53940207297
"607",607,"1985-08-29",3419.02897463853
"608",608,"1985-08-30",3341.59327389557
"609",609,"1985-08-31",3293.23467585213
"610",610,"1985-09-01",3255.6477706263
"611",611,"1985-09-02",3208.65473915239
"612",612,"1985-09-03",3148.17225323899
"613",613,"1985-09-04",3078.37108833949
"614",614,"1985-09-05",3002.06576328556
"615",615,"1985-09-06",2923.42939689877
"616",616,"1985-09-07",2851.61156299094
"617",617,"1985-09-08",2787.18191128452
"618",618,"1985-09-09",2727.93220393201
"619",619,"1985-09-10",2664.95553177374
"620",620,"1985-09-11",2605.8285270732
"621",621,"1985-09-12",2572.91422899919
"622",622,"1985-09-13",2509.32634359098
"623",623,"1985-09-14",2450.66910254269
"624",624,"1985-09-15",2393.96473220222
"625",625,"1985-09-16",2341.11628855279
"626",626,"1985-09-17",2286.08193257896
"627",627,"1985-09-18",2227.66423639739
"628",628,"1985-09-19",2167.75760902306
"629",629,"1985-09-20",2106.54176078313
"630",630,"1985-09-21",2044.62903577412
"631",631,"1985-09-22",1982.37883498783
"632",632,"1985-09-23",1920.80150102557
"633",633,"1985-09-24",1865.06857024821
"634",634,"1985-09-25",1817.67419512144
"635",635,"1985-09-26",1761.98459598522
"636",636,"1985-09-27",1709.43349490738
"637",637,"1985-09-28",1662.05084519253
"638",638,"1985-09-29",1612.46877248602
"639",639,"1985-09-30",1561.12888624231
"640",640,"1985-10-01",1509.99295067512
"641",641,"1985-10-02",1551.57805398189
"642",642,"1985-10-03",1733.57482889358
"643",643,"1985-10-04",1825.86129900523
"644",644,"1985-10-05",1789.88138122103
"645",645,"1985-10-06",1765.22226318833
"646",646,"1985-10-07",1744.28525432902
"647",647,"1985-10-08",1723.38658031172
