"","X","date","mod.flow"
"275",275,"1984-10-01",47.7430259622411
"276",276,"1984-10-02",68.4380964572983
"277",277,"1984-10-03",60.5425355305962
"278",278,"1984-10-04",51.0767184507089
"279",279,"1984-10-05",44.5499250649348
"280",280,"1984-10-06",39.5014714122414
"281",281,"1984-10-07",35.6191387275366
"282",282,"1984-10-08",32.9874776165965
"283",283,"1984-10-09",45.4273029370189
"284",284,"1984-10-10",54.5000081457061
"285",285,"1984-10-11",47.1540496532522
"286",286,"1984-10-12",40.6098191879495
"287",287,"1984-10-13",35.7286542664435
"288",288,"1984-10-14",31.8215715850834
"289",289,"1984-10-15",28.3492468194163
"290",290,"1984-10-16",25.2060168058741
"291",291,"1984-10-17",22.7250293253445
"292",292,"1984-10-18",19.8222930308896
"293",293,"1984-10-19",17.3206005611708
"294",294,"1984-10-20",52.7265752879809
"295",295,"1984-10-21",62.4117796144592
"296",296,"1984-10-22",63.7936629943505
"297",297,"1984-10-23",92.5670913897589
"298",298,"1984-10-24",143.905298051519
"299",299,"1984-10-25",154.533312540718
"300",300,"1984-10-26",122.560819360768
"301",301,"1984-10-27",102.261014755127
"302",302,"1984-10-28",90.0959818566353
"303",303,"1984-10-29",82.1576273005149
"304",304,"1984-10-30",76.0920673638549
"305",305,"1984-10-31",70.3845747107252
"306",306,"1984-11-01",66.2075636896502
"307",307,"1984-11-02",69.6437933348694
"308",308,"1984-11-03",69.4883105562793
"309",309,"1984-11-04",65.6175581791892
"310",310,"1984-11-05",83.6391438856543
"311",311,"1984-11-06",108.738168473165
"312",312,"1984-11-07",103.173760622887
"313",313,"1984-11-08",92.4179440140242
"314",314,"1984-11-09",93.9555231477714
"315",315,"1984-11-10",92.3811600401209
"316",316,"1984-11-11",89.4426939446263
"317",317,"1984-11-12",90.60822263739
"318",318,"1984-11-13",86.7291952765788
"319",319,"1984-11-14",81.8206654912303
"320",320,"1984-11-15",77.5958178397361
"321",321,"1984-11-16",79.7249184939467
"322",322,"1984-11-17",83.5697226660477
"323",323,"1984-11-18",83.2251207705452
"324",324,"1984-11-19",2199.08173337279
"325",325,"1984-11-20",560.250851428125
"326",326,"1984-11-21",352.201578987061
"327",327,"1984-11-22",262.498990967104
"328",328,"1984-11-23",222.081851570463
"329",329,"1984-11-24",203.774295147134
"330",330,"1984-11-25",195.045772220797
"331",331,"1984-11-26",193.884653285199
"332",332,"1984-11-27",190.085723883512
"333",333,"1984-11-28",418.784656664318
"334",334,"1984-11-29",465.883110819188
"335",335,"1984-11-30",486.442563582622
"336",336,"1984-12-01",425.460337255488
"337",337,"1984-12-02",332.75716681626
"338",338,"1984-12-03",303.074316238747
"339",339,"1984-12-04",282.199968027118
"340",340,"1984-12-05",260.191688085365
"341",341,"1984-12-06",250.500267798236
"342",342,"1984-12-07",234.368335415419
"343",343,"1984-12-08",228.616059473097
"344",344,"1984-12-09",242.212467950369
"345",345,"1984-12-10",257.783185980052
"346",346,"1984-12-11",374.314815204873
"347",347,"1984-12-12",351.994843745793
"348",348,"1984-12-13",298.933083459077
"349",349,"1984-12-14",277.554462321961
"350",350,"1984-12-15",253.776347434654
"351",351,"1984-12-16",236.470830082997
"352",352,"1984-12-17",223.993448898911
"353",353,"1984-12-18",211.51911999226
"354",354,"1984-12-19",229.886270013739
"355",355,"1984-12-20",404.4908142126
"356",356,"1984-12-21",413.36838382748
"357",357,"1984-12-22",395.806528965927
"358",358,"1984-12-23",331.334839008378
"359",359,"1984-12-24",289.072905217456
"360",360,"1984-12-25",300.492146298195
"361",361,"1984-12-26",334.623474671848
"362",362,"1984-12-27",328.668162511121
"363",363,"1984-12-28",317.091026963905
"364",364,"1984-12-29",298.185719356203
"365",365,"1984-12-30",281.802215959142
"366",366,"1984-12-31",501.648804616745
"367",367,"1985-01-01",430.943133163391
"368",368,"1985-01-02",588.727936258853
"369",369,"1985-01-03",454.415684884924
"370",370,"1985-01-04",488.901117976028
"371",371,"1985-01-05",598.845350284715
"372",372,"1985-01-06",532.255221983213
"373",373,"1985-01-07",427.248387351419
"374",374,"1985-01-08",374.47345306559
"375",375,"1985-01-09",343.620671822488
"376",376,"1985-01-10",321.891437475644
"377",377,"1985-01-11",307.586778625108
"378",378,"1985-01-12",293.943475709749
"379",379,"1985-01-13",279.193591519016
"380",380,"1985-01-14",267.934903175676
"381",381,"1985-01-15",262.018520370687
"382",382,"1985-01-16",248.821072500108
"383",383,"1985-01-17",238.127290928177
"384",384,"1985-01-18",225.828484737574
"385",385,"1985-01-19",215.680339111394
"386",386,"1985-01-20",207.692427878467
"387",387,"1985-01-21",196.277919917523
"388",388,"1985-01-22",186.530576065503
"389",389,"1985-01-23",177.660453299712
"390",390,"1985-01-24",169.309227276994
"391",391,"1985-01-25",162.250587180128
"392",392,"1985-01-26",155.876623212606
"393",393,"1985-01-27",147.811988047286
"394",394,"1985-01-28",140.567607382616
"395",395,"1985-01-29",132.686788379661
"396",396,"1985-01-30",125.707746824172
"397",397,"1985-01-31",163.18721209605
"398",398,"1985-02-01",631.372938253877
