"","X","date","mod.flow"
"275",275,"1984-10-01",9.20972753142203
"276",276,"1984-10-02",17.5789300903421
"277",277,"1984-10-03",17.2483579675738
"278",278,"1984-10-04",14.8520341169785
"279",279,"1984-10-05",12.671766323801
"280",280,"1984-10-06",11.0484251294599
"281",281,"1984-10-07",9.95032189207504
"282",282,"1984-10-08",9.16745990850984
"283",283,"1984-10-09",8.73000899638213
"284",284,"1984-10-10",8.29850809328413
"285",285,"1984-10-11",7.75886321189019
"286",286,"1984-10-12",7.25327772996902
"287",287,"1984-10-13",6.7799594210565
"288",288,"1984-10-14",6.33203581083802
"289",289,"1984-10-15",5.90203930627217
"290",290,"1984-10-16",5.52816711682161
"291",291,"1984-10-17",5.13147611215924
"292",292,"1984-10-18",4.75527949957603
"293",293,"1984-10-19",4.39513557838951
"294",294,"1984-10-20",4.08091014192062
"295",295,"1984-10-21",3.80410267238254
"296",296,"1984-10-22",5.80823003654122
"297",297,"1984-10-23",8.68346176197378
"298",298,"1984-10-24",10.6478901443435
"299",299,"1984-10-25",11.7291167942328
"300",300,"1984-10-26",11.4713106483868
"301",301,"1984-10-27",10.8281115254148
"302",302,"1984-10-28",10.1931124245976
"303",303,"1984-10-29",10.6831947516063
"304",304,"1984-10-30",12.8097171905622
"305",305,"1984-10-31",12.8741182933081
"306",306,"1984-11-01",12.2866939162203
"307",307,"1984-11-02",11.5987822422155
"308",308,"1984-11-03",10.8641947475214
"309",309,"1984-11-04",10.5383177096865
"310",310,"1984-11-05",10.6554565788211
"311",311,"1984-11-06",13.6251385900585
"312",312,"1984-11-07",14.7888771168885
"313",313,"1984-11-08",14.6348175261144
"314",314,"1984-11-09",13.9515889661016
"315",315,"1984-11-10",13.3811569982901
"316",316,"1984-11-11",35.4578161372104
"317",317,"1984-11-12",37.3560864260976
"318",318,"1984-11-13",30.7086391617191
"319",319,"1984-11-14",26.2655630309834
"320",320,"1984-11-15",23.3306016170976
"321",321,"1984-11-16",21.3322896619838
"322",322,"1984-11-17",19.9903686659306
"323",323,"1984-11-18",18.9145849157524
"324",324,"1984-11-19",22.8631569868352
"325",325,"1984-11-20",27.2766449881752
"326",326,"1984-11-21",27.9236559101174
"327",327,"1984-11-22",27.2372052238493
"328",328,"1984-11-23",26.1241246258038
"329",329,"1984-11-24",24.9044301312697
"330",330,"1984-11-25",23.691741611951
"331",331,"1984-11-26",22.5088340054056
"332",332,"1984-11-27",21.3502753609169
"333",333,"1984-11-28",36.3908661662692
"334",334,"1984-11-29",55.3037433272259
"335",335,"1984-11-30",60.3217523413739
"336",336,"1984-12-01",57.6953596041671
"337",337,"1984-12-02",56.2105081206977
"338",338,"1984-12-03",54.6508119016193
"339",339,"1984-12-04",53.6520450905697
"340",340,"1984-12-05",50.7240315970693
"341",341,"1984-12-06",49.6191687446653
"342",342,"1984-12-07",45.951198571521
"343",343,"1984-12-08",43.3433951976046
"344",344,"1984-12-09",43.0866605604045
"345",345,"1984-12-10",45.8430076658649
"346",346,"1984-12-11",57.3619851296294
"347",347,"1984-12-12",63.5216157466097
"348",348,"1984-12-13",61.6544792774318
"349",349,"1984-12-14",58.5281237384212
"350",350,"1984-12-15",55.1468803612232
"351",351,"1984-12-16",51.9854652607828
"352",352,"1984-12-17",49.061124936461
"353",353,"1984-12-18",46.3001304246362
"354",354,"1984-12-19",43.7659197329595
"355",355,"1984-12-20",42.0136946096726
"356",356,"1984-12-21",40.4673546113414
"357",357,"1984-12-22",40.0930480684079
"358",358,"1984-12-23",39.0746130825629
"359",359,"1984-12-24",37.1298202140419
"360",360,"1984-12-25",49.5740655312617
"361",361,"1984-12-26",51.3189572127833
"362",362,"1984-12-27",45.5593883788481
"363",363,"1984-12-28",40.6757211807293
"364",364,"1984-12-29",37.2017947370033
"365",365,"1984-12-30",34.5886501523472
"366",366,"1984-12-31",47.6839652988595
"367",367,"1985-01-01",55.0920053880673
"368",368,"1985-01-02",54.8454651638989
"369",369,"1985-01-03",59.93551412676
"370",370,"1985-01-04",96.4297632352982
"371",371,"1985-01-05",103.195890927476
"372",372,"1985-01-06",87.1835855762519
"373",373,"1985-01-07",75.3391536931444
"374",374,"1985-01-08",68.0736024561857
"375",375,"1985-01-09",63.2206770223921
"376",376,"1985-01-10",59.723167511824
"377",377,"1985-01-11",56.8403625169218
"378",378,"1985-01-12",53.9881366219039
"379",379,"1985-01-13",51.2514970112232
"380",380,"1985-01-14",48.7207485250855
"381",381,"1985-01-15",46.6855291608618
"382",382,"1985-01-16",44.5149807863311
"383",383,"1985-01-17",42.6652001703365
"384",384,"1985-01-18",40.2361123617458
"385",385,"1985-01-19",38.1119115553581
"386",386,"1985-01-20",35.9069744942577
"387",387,"1985-01-21",33.9313064739485
"388",388,"1985-01-22",31.971780111353
"389",389,"1985-01-23",30.1800530901993
"390",390,"1985-01-24",28.658741943291
"391",391,"1985-01-25",27.3839225852275
"392",392,"1985-01-26",26.2659278310995
"393",393,"1985-01-27",24.8864778636505
"394",394,"1985-01-28",23.5632189368108
"395",395,"1985-01-29",23.0158303200262
"396",396,"1985-01-30",21.4693027463626
"397",397,"1985-01-31",20.63923065718
"398",398,"1985-02-01",443.176394124909
"399",399,"1985-02-02",676.053606673129
"400",400,"1985-02-03",290.190381340032
"401",401,"1985-02-04",151.279103608259
"402",402,"1985-02-05",94.0239620433536
"403",403,"1985-02-06",71.0039211978353
"404",404,"1985-02-07",64.8227483215287
"405",405,"1985-02-08",54.7541675533286
"406",406,"1985-02-09",47.1537671785655
"407",407,"1985-02-10",42.534366534835
"408",408,"1985-02-11",40.6150467947391
"409",409,"1985-02-12",45.6411409333993
"410",410,"1985-02-13",46.6902184987955
"411",411,"1985-02-14",43.6948159618654
"412",412,"1985-02-15",40.1031570049664
"413",413,"1985-02-16",37.4333371575475
"414",414,"1985-02-17",35.4583320361765
"415",415,"1985-02-18",33.8512591029413
"416",416,"1985-02-19",36.432709723226
"417",417,"1985-02-20",68.5384967879287
"418",418,"1985-02-21",124.190968153718
"419",419,"1985-02-22",165.276232093886
"420",420,"1985-02-23",249.324341427431
"421",421,"1985-02-24",346.697138786514
"422",422,"1985-02-25",301.311337712309
"423",423,"1985-02-26",363.806353473384
"424",424,"1985-02-27",272.528763777938
"425",425,"1985-02-28",187.24952955126
"426",426,"1985-03-01",146.935093257938
"427",427,"1985-03-02",125.709627735124
"428",428,"1985-03-03",113.341787817586
"429",429,"1985-03-04",105.33913051666
"430",430,"1985-03-05",99.8645829170019
"431",431,"1985-03-06",94.8658678496101
"432",432,"1985-03-07",89.9546096939578
"433",433,"1985-03-08",85.1996858196669
"434",434,"1985-03-09",83.1687877413836
"435",435,"1985-03-10",83.113579080257
"436",436,"1985-03-11",79.4428881346055
"437",437,"1985-03-12",75.6760426553391
"438",438,"1985-03-13",71.7335725174574
