"","X","date","mod.flow"
"275",275,"1984-10-01",646.486298920759
"276",276,"1984-10-02",782.057400289069
"277",277,"1984-10-03",793.633460700157
"278",278,"1984-10-04",725.41379034044
"279",279,"1984-10-05",643.090624216936
"280",280,"1984-10-06",570.240348555663
"281",281,"1984-10-07",494.39471026732
"282",282,"1984-10-08",439.335698006358
"283",283,"1984-10-09",417.524434327364
"284",284,"1984-10-10",423.266232771925
"285",285,"1984-10-11",427.833596020417
"286",286,"1984-10-12",424.552673557464
"287",287,"1984-10-13",410.222298106175
"288",288,"1984-10-14",376.683502183446
"289",289,"1984-10-15",349.954009156065
"290",290,"1984-10-16",335.370492563244
"291",291,"1984-10-17",333.263540454385
"292",292,"1984-10-18",340.615664884041
"293",293,"1984-10-19",344.215707311316
"294",294,"1984-10-20",335.554958445621
"295",295,"1984-10-21",313.462643393725
"296",296,"1984-10-22",293.619690738593
"297",297,"1984-10-23",285.402405653597
"298",298,"1984-10-24",306.511694678893
"299",299,"1984-10-25",332.286994032485
"300",300,"1984-10-26",344.566542808273
"301",301,"1984-10-27",339.128545869156
"302",302,"1984-10-28",318.032543660978
"303",303,"1984-10-29",365.426642857149
"304",304,"1984-10-30",389.951106253326
"305",305,"1984-10-31",400.293796665214
"306",306,"1984-11-01",395.142184429608
"307",307,"1984-11-02",384.901915342104
"308",308,"1984-11-03",367.104580258612
"309",309,"1984-11-04",342.776406771796
"310",310,"1984-11-05",346.700070769702
"311",311,"1984-11-06",374.615624882505
"312",312,"1984-11-07",402.34807375883
"313",313,"1984-11-08",415.565638699376
"314",314,"1984-11-09",414.660332889577
"315",315,"1984-11-10",401.792246480507
"316",316,"1984-11-11",389.415003803045
"317",317,"1984-11-12",372.474278803406
"318",318,"1984-11-13",359.565775443448
"319",319,"1984-11-14",351.90781494242
"320",320,"1984-11-15",348.543783524102
"321",321,"1984-11-16",345.868460814878
"322",322,"1984-11-17",340.809032691887
"323",323,"1984-11-18",328.524150988823
"324",324,"1984-11-19",346.480559482904
"325",325,"1984-11-20",356.010289934382
"326",326,"1984-11-21",360.336736881091
"327",327,"1984-11-22",362.659543049329
"328",328,"1984-11-23",359.078558033821
"329",329,"1984-11-24",348.084907811963
"330",330,"1984-11-25",329.073680465065
"331",331,"1984-11-26",310.638522449456
"332",332,"1984-11-27",297.228233118988
"333",333,"1984-11-28",296.227315012224
"334",334,"1984-11-29",589.430376258693
"335",335,"1984-11-30",902.945691642659
"336",336,"1984-12-01",824.991052058686
"337",337,"1984-12-02",667.09699068057
"338",338,"1984-12-03",626.211594032254
"339",339,"1984-12-04",587.228855579393
"340",340,"1984-12-05",549.648716224286
"341",341,"1984-12-06",816.5678048221
"342",342,"1984-12-07",1065.01287254819
"343",343,"1984-12-08",937.77114478982
"344",344,"1984-12-09",778.333927848104
"345",345,"1984-12-10",654.395495669143
"346",346,"1984-12-11",596.90686018432
"347",347,"1984-12-12",571.948216637748
"348",348,"1984-12-13",553.696495600502
"349",349,"1984-12-14",538.062368386396
"350",350,"1984-12-15",519.607822124635
"351",351,"1984-12-16",488.299006150438
"352",352,"1984-12-17",459.920935634756
"353",353,"1984-12-18",447.028691358048
"354",354,"1984-12-19",447.240428944289
"355",355,"1984-12-20",447.424937428778
"356",356,"1984-12-21",448.127887091038
"357",357,"1984-12-22",453.706557664413
"358",358,"1984-12-23",441.807944365483
"359",359,"1984-12-24",421.590600119486
"360",360,"1984-12-25",411.833671397378
"361",361,"1984-12-26",411.432265126986
"362",362,"1984-12-27",411.110166090278
"363",363,"1984-12-28",405.267568579489
"364",364,"1984-12-29",392.455533944978
"365",365,"1984-12-30",369.3974127912
"366",366,"1984-12-31",349.757335323533
"367",367,"1985-01-01",339.273213211887
"368",368,"1985-01-02",344.28585383061
"369",369,"1985-01-03",496.051007359058
"370",370,"1985-01-04",1238.93826583428
"371",371,"1985-01-05",2817.11569555877
"372",372,"1985-01-06",2331.95988479064
"373",373,"1985-01-07",1665.12422705785
"374",374,"1985-01-08",1293.84658883061
"375",375,"1985-01-09",1108.44549481812
"376",376,"1985-01-10",1013.76288064184
"377",377,"1985-01-11",966.861059885309
"378",378,"1985-01-12",927.208447797473
"379",379,"1985-01-13",873.691335169699
"380",380,"1985-01-14",829.109866699784
"381",381,"1985-01-15",817.639136505418
"382",382,"1985-01-16",815.55564358957
"383",383,"1985-01-17",815.514809289239
"384",384,"1985-01-18",803.865221263703
"385",385,"1985-01-19",784.188668674838
"386",386,"1985-01-20",758.443489064492
"387",387,"1985-01-21",735.144813147086
"388",388,"1985-01-22",736.426407425671
"389",389,"1985-01-23",740.23878185208
"390",390,"1985-01-24",733.5642448125
"391",391,"1985-01-25",719.404103466262
"392",392,"1985-01-26",696.86815730064
"393",393,"1985-01-27",653.496307724222
"394",394,"1985-01-28",619.670920439928
"395",395,"1985-01-29",642.875841966181
"396",396,"1985-01-30",692.695643882788
"397",397,"1985-01-31",724.835197653316
"398",398,"1985-02-01",1042.69668188786
"399",399,"1985-02-02",3465.67695421765
"400",400,"1985-02-03",4321.7886528582
"401",401,"1985-02-04",3199.89486828157
"402",402,"1985-02-05",2320.64904435407
"403",403,"1985-02-06",1977.77586590288
"404",404,"1985-02-07",2152.6747574676
"405",405,"1985-02-08",2115.04799431125
"406",406,"1985-02-09",1836.73590894505
"407",407,"1985-02-10",1585.39188177562
"408",408,"1985-02-11",1449.19883560986
"409",409,"1985-02-12",1636.89409819748
"410",410,"1985-02-13",2307.27818663051
"411",411,"1985-02-14",2243.91793665613
"412",412,"1985-02-15",1931.83267851474
"413",413,"1985-02-16",1746.40412353409
"414",414,"1985-02-17",1574.56594966382
"415",415,"1985-02-18",1581.88632089956
"416",416,"1985-02-19",1761.83222159281
"417",417,"1985-02-20",1824.41721245879
"418",418,"1985-02-21",1811.77656601801
"419",419,"1985-02-22",1758.78043219177
"420",420,"1985-02-23",1688.49688585251
"421",421,"1985-02-24",1581.59525419879
"422",422,"1985-02-25",1522.87943953261
"423",423,"1985-02-26",2359.76976827316
"424",424,"1985-02-27",2821.9176916253
"425",425,"1985-02-28",2422.16511168042
"426",426,"1985-03-01",2044.08187341236
"427",427,"1985-03-02",1772.14456634422
"428",428,"1985-03-03",1559.69161805039
"429",429,"1985-03-04",1455.18751828181
"430",430,"1985-03-05",1450.33692707065
"431",431,"1985-03-06",1442.76912579631
"432",432,"1985-03-07",1412.59529248835
"433",433,"1985-03-08",1375.07195465455
"434",434,"1985-03-09",1318.7357038658
"435",435,"1985-03-10",1225.20107003309
"436",436,"1985-03-11",1160.11235766218
"437",437,"1985-03-12",1167.9363584559
"438",438,"1985-03-13",1175.61832391072
"439",439,"1985-03-14",1160.14426790411
"440",440,"1985-03-15",1133.85833177707
"441",441,"1985-03-16",1090.55342841908
"442",442,"1985-03-17",1002.87234331024
"443",443,"1985-03-18",949.553278924656
"444",444,"1985-03-19",951.024811112569
"445",445,"1985-03-20",963.253711019453
"446",446,"1985-03-21",960.166472729139
"447",447,"1985-03-22",963.815667657661
"448",448,"1985-03-23",1121.04311529421
"449",449,"1985-03-24",1368.78662869063
"450",450,"1985-03-25",1399.98674031046
"451",451,"1985-03-26",1296.64230581277
"452",452,"1985-03-27",1189.6875873402
"453",453,"1985-03-28",1104.27801238193
"454",454,"1985-03-29",1042.16712055066
"455",455,"1985-03-30",986.694711062625
"456",456,"1985-03-31",908.477038782246
"457",457,"1985-04-01",846.860293883929
"458",458,"1985-04-02",854.438811883266
"459",459,"1985-04-03",878.267999442257
"460",460,"1985-04-04",883.168199425806
"461",461,"1985-04-05",870.913847202511
"462",462,"1985-04-06",853.178271265685
"463",463,"1985-04-07",807.081489905161
"464",464,"1985-04-08",765.065639069021
"465",465,"1985-04-09",771.755145028498
"466",466,"1985-04-10",789.210775381903
"467",467,"1985-04-11",790.668121621271
"468",468,"1985-04-12",779.760477096693
"469",469,"1985-04-13",751.899034370917
"470",470,"1985-04-14",685.340528129488
"471",471,"1985-04-15",630.205063077146
"472",472,"1985-04-16",642.502484522667
"473",473,"1985-04-17",746.36422894821
"474",474,"1985-04-18",859.162865748272
"475",475,"1985-04-19",892.651502398671
"476",476,"1985-04-20",854.833611599707
"477",477,"1985-04-21",764.097633790684
"478",478,"1985-04-22",687.115222942423
"479",479,"1985-04-23",671.773749899723
"480",480,"1985-04-24",681.068756026845
"481",481,"1985-04-25",706.868378564435
"482",482,"1985-04-26",758.637859912585
"483",483,"1985-04-27",774.955237219677
"484",484,"1985-04-28",716.235742739396
"485",485,"1985-04-29",650.578724704826
"486",486,"1985-04-30",635.138025496106
"487",487,"1985-05-01",639.005100983265
"488",488,"1985-05-02",630.254590527391
"489",489,"1985-05-03",656.057653903923
"490",490,"1985-05-04",649.169932671728
"491",491,"1985-05-05",589.392809515105
"492",492,"1985-05-06",535.86776558417
"493",493,"1985-05-07",519.540250890376
"494",494,"1985-05-08",532.790607104686
"495",495,"1985-05-09",537.179824153729
"496",496,"1985-05-10",530.103544161034
"497",497,"1985-05-11",512.596917214745
"498",498,"1985-05-12",492.484759094543
"499",499,"1985-05-13",463.496060616391
"500",500,"1985-05-14",442.68579571088
"501",501,"1985-05-15",441.89050710632
"502",502,"1985-05-16",811.061738531728
"503",503,"1985-05-17",1235.26588814751
"504",504,"1985-05-18",1330.57176481212
"505",505,"1985-05-19",1173.13084560777
"506",506,"1985-05-20",983.775218208216
"507",507,"1985-05-21",905.124100752095
"508",508,"1985-05-22",863.762416429712
"509",509,"1985-05-23",879.090509485232
"510",510,"1985-05-24",1419.78555652266
"511",511,"1985-05-25",2127.80773558494
"512",512,"1985-05-26",2047.01542909774
"513",513,"1985-05-27",1702.24235377375
"514",514,"1985-05-28",1493.29534599372
"515",515,"1985-05-29",1368.01841178689
"516",516,"1985-05-30",1281.16910547839
"517",517,"1985-05-31",1215.48116239463
"518",518,"1985-06-01",1144.02443684013
"519",519,"1985-06-02",1032.86351404035
"520",520,"1985-06-03",974.128596789039
"521",521,"1985-06-04",977.103498403415
"522",522,"1985-06-05",998.690809739758
"523",523,"1985-06-06",1084.14720497315
"524",524,"1985-06-07",1141.06463270823
"525",525,"1985-06-08",1338.22583122807
"526",526,"1985-06-09",1469.06561993658
"527",527,"1985-06-10",1318.74530774298
"528",528,"1985-06-11",1186.12324598653
"529",529,"1985-06-12",1124.59510954763
"530",530,"1985-06-13",1084.55677123685
"531",531,"1985-06-14",1031.20432328211
"532",532,"1985-06-15",976.424658511262
"533",533,"1985-06-16",893.045736893489
"534",534,"1985-06-17",834.62830136625
"535",535,"1985-06-18",833.05586055662
"536",536,"1985-06-19",836.433339318829
"537",537,"1985-06-20",828.926404613903
"538",538,"1985-06-21",813.580621548354
"539",539,"1985-06-22",782.520236787576
"540",540,"1985-06-23",709.173837152871
"541",541,"1985-06-24",647.327297170957
"542",542,"1985-06-25",644.110811082273
"543",543,"1985-06-26",660.864687960042
"544",544,"1985-06-27",666.964371517471
"545",545,"1985-06-28",661.385020016146
"546",546,"1985-06-29",638.225798405108
"547",547,"1985-06-30",581.646525056099
"548",548,"1985-07-01",639.623210481516
"549",549,"1985-07-02",761.988609555456
"550",550,"1985-07-03",807.497695544088
"551",551,"1985-07-04",810.344755078523
"552",552,"1985-07-05",785.234415445823
"553",553,"1985-07-06",749.990708481298
"554",554,"1985-07-07",692.188899681918
"555",555,"1985-07-08",614.791400983385
"556",556,"1985-07-09",599.287550471662
"557",557,"1985-07-10",607.080913893879
"558",558,"1985-07-11",666.861249048041
"559",559,"1985-07-12",699.688855001396
"560",560,"1985-07-13",680.534217099264
"561",561,"1985-07-14",634.448527059823
"562",562,"1985-07-15",624.677593183456
"563",563,"1985-07-16",618.992605486456
"564",564,"1985-07-17",668.923518953191
"565",565,"1985-07-18",657.209519509653
"566",566,"1985-07-19",629.193905893196
"567",567,"1985-07-20",590.796260705506
"568",568,"1985-07-21",518.826136701985
"569",569,"1985-07-22",461.723400318968
"570",570,"1985-07-23",479.27028494979
"571",571,"1985-07-24",520.251155097895
"572",572,"1985-07-25",551.100054103848
"573",573,"1985-07-26",692.480315619173
"574",574,"1985-07-27",1057.20209192071
"575",575,"1985-07-28",971.22270131862
"576",576,"1985-07-29",950.202650860659
"577",577,"1985-07-30",941.994874516534
"578",578,"1985-07-31",905.544671821825
"579",579,"1985-08-01",877.677971087989
"580",580,"1985-08-02",908.384430766017
"581",581,"1985-08-03",909.765462607846
"582",582,"1985-08-04",809.671959795783
"583",583,"1985-08-05",716.697519529286
"584",584,"1985-08-06",693.515453708144
"585",585,"1985-08-07",697.808079720826
"586",586,"1985-08-08",749.699248379014
"587",587,"1985-08-09",794.792204000852
"588",588,"1985-08-10",792.470867025668
"589",589,"1985-08-11",719.306217880295
"590",590,"1985-08-12",647.199695578676
"591",591,"1985-08-13",631.02615015918
"592",592,"1985-08-14",637.213850737719
"593",593,"1985-08-15",634.396615000501
"594",594,"1985-08-16",623.171929292976
"595",595,"1985-08-17",610.765884966472
"596",596,"1985-08-18",9938.92456133587
"597",597,"1985-08-19",22979.0125820589
"598",598,"1985-08-20",16043.3423759115
"599",599,"1985-08-21",8227.26620513625
"600",600,"1985-08-22",5359.3211196463
"601",601,"1985-08-23",3521.61301942515
