"","X","date","mod.flow"
"275",275,"1984-10-01",2.35480232526807
"276",276,"1984-10-02",3.8402157336131
"277",277,"1984-10-03",3.4525765987271
"278",278,"1984-10-04",3.0848158198088
"279",279,"1984-10-05",2.62424330237325
"280",280,"1984-10-06",2.00181731482721
"281",281,"1984-10-07",1.39440851093362
"282",282,"1984-10-08",1.01855882040229
"283",283,"1984-10-09",0.784219934641759
"284",284,"1984-10-10",0.622997358998808
"285",285,"1984-10-11",0.501229493863682
"286",286,"1984-10-12",0.402976219558299
"287",287,"1984-10-13",0.320465639738385
"288",288,"1984-10-14",0.248733377087128
"289",289,"1984-10-15",0.184471370487379
"290",290,"1984-10-16",0.126645032249281
"291",291,"1984-10-17",0.0769892531406186
"292",292,"1984-10-18",0.0392970070046834
"293",293,"1984-10-19",0.0165592155019302
"294",294,"1984-10-20",0.00642569693160019
"295",295,"1984-10-21",0.00233405786534857
"296",296,"1984-10-22",0.000971804783900135
"297",297,"1984-10-23",0.000691946467198715
"298",298,"1984-10-24",0.00527603708321584
"299",299,"1984-10-25",0.00551952573679164
"300",300,"1984-10-26",0.00235178268962162
"301",301,"1984-10-27",0.00102640526701335
"302",302,"1984-10-28",0.000476220918575348
"303",303,"1984-10-29",0.00276506984861623
"304",304,"1984-10-30",0.00238909847853903
"305",305,"1984-10-31",0.00113130606625004
"306",306,"1984-11-01",0.0006368805935778
"307",307,"1984-11-02",0.00043181371134523
"308",308,"1984-11-03",0.00038599328509242
"309",309,"1984-11-04",0.000504316814333217
"310",310,"1984-11-05",0.00640590848927943
"311",311,"1984-11-06",0.351871334003134
"312",312,"1984-11-07",0.419885650861831
"313",313,"1984-11-08",0.367447130880091
"314",314,"1984-11-09",0.232952650612763
"315",315,"1984-11-10",0.138955043022084
"316",316,"1984-11-11",0.501151240636486
"317",317,"1984-11-12",1.07343448063703
"318",318,"1984-11-13",0.967407797083038
"319",319,"1984-11-14",0.821182334355527
"320",320,"1984-11-15",0.65727758775174
"321",321,"1984-11-16",0.421228512320923
"322",322,"1984-11-17",0.257127505351961
"323",323,"1984-11-18",0.162953851644263
"324",324,"1984-11-19",2.3866954886932
"325",325,"1984-11-20",5.48847740565549
"326",326,"1984-11-21",4.81155647393809
"327",327,"1984-11-22",3.50655848088007
"328",328,"1984-11-23",3.00835994141366
"329",329,"1984-11-24",2.69084219410554
"330",330,"1984-11-25",2.31851115343226
"331",331,"1984-11-26",1.93319066291674
"332",332,"1984-11-27",1.54818409652128
"333",333,"1984-11-28",1.48670165934218
"334",334,"1984-11-29",5.06176363779754
"335",335,"1984-11-30",3.64734550632901
"336",336,"1984-12-01",2.95625881139999
"337",337,"1984-12-02",2.59914738161425
"338",338,"1984-12-03",131.225026449082
"339",339,"1984-12-04",32.2079791594759
"340",340,"1984-12-05",19.5461136757918
"341",341,"1984-12-06",24.6998272088701
"342",342,"1984-12-07",30.0847124434558
"343",343,"1984-12-08",18.7269925576828
"344",344,"1984-12-09",13.0792367037777
"345",345,"1984-12-10",10.4773412419548
"346",346,"1984-12-11",9.18902320571656
"347",347,"1984-12-12",8.37228555424175
"348",348,"1984-12-13",7.74422308551078
"349",349,"1984-12-14",7.22785625345311
"350",350,"1984-12-15",6.70169058283354
"351",351,"1984-12-16",6.17430593421638
"352",352,"1984-12-17",5.65776774033291
"353",353,"1984-12-18",5.14257210384542
"354",354,"1984-12-19",4.68336135004771
"355",355,"1984-12-20",4.27247406544937
"356",356,"1984-12-21",3.90084637757028
"357",357,"1984-12-22",3.54381811265202
