"","X","date","mod.flow"
"275",275,"1984-10-01",52.5427307158059
"276",276,"1984-10-02",76.3776487377523
"277",277,"1984-10-03",61.410354890444
"278",278,"1984-10-04",49.0454617786052
"279",279,"1984-10-05",41.7673189556964
"280",280,"1984-10-06",35.6947114046686
"281",281,"1984-10-07",30.5269785099046
"282",282,"1984-10-08",26.1293064391048
"283",283,"1984-10-09",36.8857581420953
"284",284,"1984-10-10",41.340185577711
"285",285,"1984-10-11",35.8952704640612
"286",286,"1984-10-12",30.7481406814608
"287",287,"1984-10-13",26.174876455692
"288",288,"1984-10-14",21.9326321639042
"289",289,"1984-10-15",17.8621057809822
"290",290,"1984-10-16",13.8442262359139
"291",291,"1984-10-17",9.78365872323458
"292",292,"1984-10-18",5.56813619297243
"293",293,"1984-10-19",2.01776416992432
"294",294,"1984-10-20",16.6556373151931
"295",295,"1984-10-21",19.8316854352245
"296",296,"1984-10-22",25.9429936972145
"297",297,"1984-10-23",50.8673382989425
"298",298,"1984-10-24",88.7988279912218
"299",299,"1984-10-25",104.860744847414
"300",300,"1984-10-26",82.4767171106082
"301",301,"1984-10-27",66.4346601387132
"302",302,"1984-10-28",56.2046025504599
"303",303,"1984-10-29",49.956971837256
"304",304,"1984-10-30",47.288040286716
"305",305,"1984-10-31",44.9573131910738
"306",306,"1984-11-01",41.5271102825475
"307",307,"1984-11-02",46.5289697084348
"308",308,"1984-11-03",47.0294538138749
"309",309,"1984-11-04",45.0882504480188
"310",310,"1984-11-05",67.1256672191188
"311",311,"1984-11-06",98.5842268977777
"312",312,"1984-11-07",90.9256613610583
"313",313,"1984-11-08",81.7309266541072
"314",314,"1984-11-09",88.5753344758326
"315",315,"1984-11-10",89.1778028382418
"316",316,"1984-11-11",92.6869227400696
"317",317,"1984-11-12",98.375929656394
"318",318,"1984-11-13",94.9042755185453
"319",319,"1984-11-14",91.9951670321691
"320",320,"1984-11-15",89.1950225965851
"321",321,"1984-11-16",91.039545557437
"322",322,"1984-11-17",92.4160647769067
"323",323,"1984-11-18",95.9964447063068
"324",324,"1984-11-19",674.889634001061
"325",325,"1984-11-20",612.201790747914
"326",326,"1984-11-21",388.116068549246
"327",327,"1984-11-22",276.346542622504
"328",328,"1984-11-23",228.455142475039
"329",329,"1984-11-24",211.876000905297
"330",330,"1984-11-25",204.7689144939
"331",331,"1984-11-26",211.86316430931
"332",332,"1984-11-27",215.748444006422
