"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",180,26,36,53,71,86,140,115,87,46,31,24,24,240,284,343,293,234,147,68.3,55.9,106,78.7,152,163,17,22,17.3,22.7,18,23.3,20.8,28.1,25.1,43.9,19.5,1999,20.6,24,92,569,1380,21.5,85.8,75,293,525,652,661,908,680,742,193,120,83,70.4,7430,2470,4950,1730,2450,1110,1240,561,699,334,83.6876712328767
"Model",179,31,44.6,84.1,110,142,167,111,77.3,41.5,16,13.7,16.2,241,317,316,249,209,142,69.4,58.3,132,93.7,163,172,2.6,8.09,2.63,8.63,2.67,10,3.12,18.9,23,44,4.95,1993,7.12,13.6,112,528,1480,9.31,96,99,406,354,672,767,1240,652,567,272,110,110,110,10400,2350,4330,1410,2110,879,941,460,615,296,118.042091404097
"Pct. Error",-0.556,19.2,23.9,58.7,54.9,65.1,19.3,-3.48,-11.1,-9.78,-48.4,-42.9,-32.5,0.417,11.6,-7.87,-15,-10.7,-3.4,1.61,4.29,24.5,19.1,7.24,5.52,-84.7,-63.2,-84.8,-62,-85.2,-57.1,-85,-32.7,-8.37,0.228,-74.6,100,-65.4,-43.3,21.7,-7.21,7.25,-56.7,11.9,32,38.6,-32.6,3.07,16,36.6,-4.12,-23.6,40.9,-8.33,32.5,56.2,40,-4.86,-12.5,-18.5,-13.9,-20.8,-24.1,-18,-12,-11.4,41.1
