"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",718,116,142,235,273,329,453,395,281,168,136,110,98,1010,1010,1310,1120,837,594,297,249,460,333,670,746,37.9,82,38.4,88.3,39.6,91.7,43.1,118,72.6,175,61.3,2002,60.9,91,360,2420,5340,84,349,350,1500,2680,3080,1760,4000,2690,2200,947,633,300,312,41200,9830,21900,6610,10800,4180,3720,2560,2820,1470,210.369315068493
"Model",711,84,156,283,354,502,513,432,357,247,152,103,82.9,876,1100,1230,1070,777,707,351,275,575,364,630,619,18,59.3,18.9,64,20.9,70.4,27.6,96.3,65.2,197,30.3,2002,31,65.2,414,2130,6800,60.3,379,427,1690,1310,2100,1160,6450,2660,1840,1190,784,414,331,36900,13600,17900,7770,10800,4420,3610,2210,2690,1370,153.907575655753
"Pct. Error",-0.975,-27.6,9.86,20.4,29.7,52.6,13.2,9.37,27,47,11.8,-6.36,-15.4,-13.3,8.91,-6.11,-4.46,-7.17,19,18.2,10.4,25,9.31,-5.97,-17,-52.5,-27.7,-50.8,-27.5,-47.2,-23.2,-36,-18.4,-10.2,12.6,-50.6,0,-49.1,-28.4,15,-12,27.3,-28.2,8.6,22,12.7,-51.1,-31.8,-34.1,61.3,-1.12,-16.4,25.7,23.9,38,6.09,-10.4,38.4,-18.3,17.5,0,5.74,-2.96,-13.7,-4.61,-6.8,-26.8
