"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",205,154,-24.9
"Feb. High Flow",747,577,-22.8
"Mar. High Flow",669,477,-28.7
"Apr. High Flow",1120,1130,0.893
"May High Flow",1150,1370,19.1
"Jun. High Flow",1780,2520,41.6
"Jul. High Flow",1470,1220,-17
"Aug. High Flow",830,667,-19.6
"Sep. High Flow",620,161,-74
"Oct. High Flow",311,229,-26.4
"Nov. High Flow",341,196,-42.5
"Dec. High Flow",189,151,-20.1
