"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",73,33.5,54.1
"5% Non-Exceedance",104,62.9,39.5
"50% Non-Exceedance",261,236,9.58
"95% Non-Exceedance",804,979,-21.8
"99% Non-Exceedance",1860,2180,-17.2
"Sept. 10% Non-Exceedance",101,58.5,42.1
