"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",357,133,150,178,130,200,276,301,279,218,169,142,122,398,471,532,500,399,358,257,232,280,233,318,318,31,95,31.3,98.5,32,105,52.9,133,75.4,189,59.2,2002,73,104,261,804,1860,101,235,394,763,695,925,1000,1560,895,865,594,471,399,446,9330,3760,4810,2340,2790,1500,1480,785,1030,587,147.636164383562
"Model",362,78.9,112,186,194,320,349,236,202,166,121,107,91.7,440,566,640,551,372,338,212,196,246,209,281,305,10.8,50.9,11,52.4,11.6,56.7,18,77.3,46.8,124,25.9,2002,33.5,62.9,236,979,2180,58.5,236,197,472,461,949,901,1550,1040,707,435,341,219,239,9530,4090,5540,2780,3510,1750,1890,922,1320,634,131.968465915562
"Pct. Error",-1.4,40.7,25.3,-4.49,-49.2,-60,-26.4,21.6,27.6,23.9,28.4,24.6,24.8,-10.6,-20.2,-20.3,-10.2,6.77,5.59,17.5,15.5,12.1,10.3,11.6,4.09,65.2,46.4,64.9,46.8,63.7,46,66,41.9,37.9,34.4,56.2,0,54.1,39.5,9.58,-21.8,-17.2,42.1,-0.426,50,38.1,33.7,-2.59,9.9,0.641,-16.2,18.3,26.8,27.6,45.1,46.4,-2.14,-8.78,-15.2,-18.8,-25.8,-16.7,-27.7,-17.5,-28.2,-8.01,10.6
