"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",107,21,36,47,54,75,79,77.5,55,31,27,17,15,139,138,159,146,118,90.7,63.2,41.7,105,62.3,116,113,0,12,6.12e-14,12.3,1e-14,13.1,0.0313,18.5,0.831,36.3,0.00000236,2002,1.12,12,66,303,803,9.98,56.4,95,267,275,380,244,392,230,194,220,126,79,65,7400,1930,3430,872,1920,656,652,298,398,186,14.9903835616438
"Model",107,17.7,30.7,46.2,66.2,88.9,77.3,49.5,36,35,8.57,12.1,5.99,135,160,180,128,105,75.9,75.5,44,107,64.3,109,106,0.105,3.41,0.128,3.9,0.185,4.91,1.49,9.57,6.39,26.8,0.908,1999,1.69,5.24,65.7,304,838,4.89,57.5,106,265,278,334,243,561,257,200,195,197,76.2,126,7620,2020,3180,1140,1730,620,593,254,411,186,17.3221897499836
"Pct. Error",0,-15.7,-14.7,-1.7,22.6,18.5,-2.15,-36.1,-34.5,12.9,-68.3,-28.8,-60.1,-2.88,15.9,13.2,-12.3,-11,-16.3,19.5,5.52,1.9,3.21,-6.03,-6.19,Inf,-71.6,2.09e+14,-68.3,1.85e+15,-62.5,4660,-48.3,669,-26.2,38500000,100,50.9,-56.3,-0.455,0.33,4.36,-51,1.95,11.6,-0.749,1.09,-12.1,-0.41,43.1,11.7,3.09,-11.4,56.3,-3.54,93.8,2.97,4.66,-7.29,30.7,-9.9,-5.49,-9.05,-14.8,3.27,0,15.6
