"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",26000,13800,-46.9
"Med. 1 Day Max",3340,3130,-6.29
"Max. 3 Day Max",12800,10100,-21.1
"Med. 3 Day Max",2540,2880,13.4
"Max. 7 Day Max",6380,5610,-12.1
"Med. 7 Day Max",1600,2020,26.2
"Max. 30 Day Max",2370,2020,-14.8
"Med. 30 Day Max",886,1010,14
"Max. 90 Day Max",1610,1540,-4.35
"Med. 90 Day Max",586,660,12.6
