"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",96.6,15,26,41,47,53,66,59,45,27,13,10,8.6,126,113,145,141,111,89.6,43.3,35.4,76.6,58.6,111,110,0.31,5.6,0.443,5.97,0.661,6.39,1.56,9.54,4.97,22.5,2.16,2002,3.1,7,60,281,624,4.79,50.1,67,195,207,269,180,281,255,168,104,79,53,61,8110,1300,4360,928,2230,577,654,289,318,185,29.2552602739726
"Model",76.9,17.3,24.9,42.1,48.5,56.6,57.7,38.3,26.7,16.2,8.52,9.65,9.71,95.9,103,116,94.9,77.9,64.5,40.4,38.1,74.6,56.7,81.2,83.2,1.01,4.18,1.02,4.75,1.05,5.36,1.77,9.34,6.87,26,1.41,1999,2.1,6.43,52.7,214,480,6.31,43.6,82.5,278,167,167,168,380,212,152,92.7,85.7,56,65.1,2500,1080,1250,566,684,368,315,178,234,129,25.2252509258911
"Pct. Error",-20.4,15.3,-4.23,2.68,3.19,6.79,-12.6,-35.1,-40.7,-40,-34.5,-3.5,12.9,-23.9,-8.85,-20,-32.7,-29.8,-28,-6.7,7.63,-2.61,-3.24,-26.8,-24.4,226,-25.4,130,-20.4,58.9,-16.1,13.5,-2.1,38.2,15.6,-34.7,100,-32.3,-8.14,-12.2,-23.8,-23.1,31.7,-13,23.1,42.6,-19.3,-37.9,-6.67,35.2,-16.9,-9.52,-10.9,8.48,5.66,6.72,-69.2,-16.9,-71.3,-39,-69.3,-36.2,-51.8,-38.4,-26.4,-30.3,-13.8
