"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",190,23.5,57.5,89.5,97,118,112,98,85,40.5,32.5,24,20.5,217,205,235,300,271,147,96.9,70.5,147,169,229,197,6,15.5,6.67,16.2,8.21,17.6,11.7,23.5,30.8,62.4,8.57,1986,12,19,112,550,1650,16,85.1,142,335,744,611,456,926,592,486,322,288,118,150,7990,4880,5770,2640,2990,1520,1080,593,472,379,191.361643835616
"Model",184,9.83,43.9,92.6,118,110,124,82.3,48.6,51.1,14,17.7,16.6,211,214,232,238,229,119,123,86.2,180,151,221,206,0.322,6.65,0.364,7.1,0.564,8.4,5.4,20.7,20.8,55.1,1.76,1986,2.9,11.9,118,463,1580,15.5,90.4,182,441,636,492,383,594,377,406,280,354,129,121,7440,3410,4420,2240,2740,1440,937,586,463,367,165.961678889091
"Pct. Error",-3.16,-58.2,-23.7,3.46,21.6,-6.78,10.7,-16,-42.8,26.2,-56.9,-26.2,-19,-2.76,4.39,-1.28,-20.7,-15.5,-19,26.9,22.3,22.4,-10.7,-3.49,4.57,-94.6,-57.1,-94.5,-56.2,-93.1,-52.3,-53.8,-11.9,-32.5,-11.7,-79.5,0,-75.8,-37.4,5.36,-15.8,-4.24,-3.12,6.23,28.2,31.6,-14.5,-19.5,-16,-35.9,-36.3,-16.5,-13,22.9,9.32,-19.3,-6.88,-30.1,-23.4,-15.2,-8.36,-5.26,-13.2,-1.18,-1.91,-3.17,-13.3
