"","X","date","mod.flow"
"275",275,"1984-10-01",754.031533579582
"276",276,"1984-10-02",1040.86010284443
"277",277,"1984-10-03",1127.37770568445
"278",278,"1984-10-04",1113.08686453888
"279",279,"1984-10-05",1047.75862323293
"280",280,"1984-10-06",957.70742001707
"281",281,"1984-10-07",871.902810249287
"282",282,"1984-10-08",803.966978247231
"283",283,"1984-10-09",741.975946776035
"284",284,"1984-10-10",692.00499327366
"285",285,"1984-10-11",656.485629724799
"286",286,"1984-10-12",636.607951609624
"287",287,"1984-10-13",624.907253553631
"288",288,"1984-10-14",612.905832990479
"289",289,"1984-10-15",593.882579496046
"290",290,"1984-10-16",567.798482089957
"291",291,"1984-10-17",540.156822044075
"292",292,"1984-10-18",521.828992611926
"293",293,"1984-10-19",510.657317341949
"294",294,"1984-10-20",499.362214125368
"295",295,"1984-10-21",489.682041955258
"296",296,"1984-10-22",475.971776335209
"297",297,"1984-10-23",459.479864529806
"298",298,"1984-10-24",495.010942751829
"299",299,"1984-10-25",521.209965529736
"300",300,"1984-10-26",526.055791606502
"301",301,"1984-10-27",527.076299575801
"302",302,"1984-10-28",524.88098917519
"303",303,"1984-10-29",551.855656547586
"304",304,"1984-10-30",605.561191205771
"305",305,"1984-10-31",653.213944710453
"306",306,"1984-11-01",664.350232145783
"307",307,"1984-11-02",651.820428937454
"308",308,"1984-11-03",632.508456093383
"309",309,"1984-11-04",610.140097811478
"310",310,"1984-11-05",595.055810539653
"311",311,"1984-11-06",593.505738964396
"312",312,"1984-11-07",590.380891832549
"313",313,"1984-11-08",592.113956215043
"314",314,"1984-11-09",598.301006720652
"315",315,"1984-11-10",602.224046458979
"316",316,"1984-11-11",616.987480843671
"317",317,"1984-11-12",617.714557669799
"318",318,"1984-11-13",601.144192891277
"319",319,"1984-11-14",580.571004400427
"320",320,"1984-11-15",561.15596096571
"321",321,"1984-11-16",544.673300120591
"322",322,"1984-11-17",531.361328800126
"323",323,"1984-11-18",520.123749676993
"324",324,"1984-11-19",531.26878415769
"325",325,"1984-11-20",561.705576150342
"326",326,"1984-11-21",588.367860590787
"327",327,"1984-11-22",589.923107641966
"328",328,"1984-11-23",583.093751000025
"329",329,"1984-11-24",574.390083254704
"330",330,"1984-11-25",563.400710385675
"331",331,"1984-11-26",548.169633429714
"332",332,"1984-11-27",529.239318937146
"333",333,"1984-11-28",509.187874018751
"334",334,"1984-11-29",643.103950459913
"335",335,"1984-11-30",1204.17196574414
"336",336,"1984-12-01",1393.39127198315
"337",337,"1984-12-02",1296.90134732154
"338",338,"1984-12-03",1203.22155150786
"339",339,"1984-12-04",1206.72857270363
"340",340,"1984-12-05",1122.38319758313
"341",341,"1984-12-06",1465.20576094461
"342",342,"1984-12-07",3203.57156511661
"343",343,"1984-12-08",2691.75631391409
"344",344,"1984-12-09",1998.07833471349
"345",345,"1984-12-10",1607.25406380078
"346",346,"1984-12-11",1326.0442599479
"347",347,"1984-12-12",1139.81607387149
"348",348,"1984-12-13",1031.55607293468
"349",349,"1984-12-14",969.321039609241
"350",350,"1984-12-15",930.16207048903
"351",351,"1984-12-16",903.649072216454
"352",352,"1984-12-17",876.774711540793
"353",353,"1984-12-18",842.33561900991
"354",354,"1984-12-19",813.005721329922
"355",355,"1984-12-20",791.443050550703
"356",356,"1984-12-21",792.270842045503
"357",357,"1984-12-22",809.511724834843
"358",358,"1984-12-23",818.227345623483
"359",359,"1984-12-24",806.910640413869
"360",360,"1984-12-25",786.982758256335
