"","Model"
"Overall Mean Flow",331
"Jan. Mean Flow",452
"Feb. Mean Flow",604
"Mar. Mean Flow",615
"Apr. Mean Flow",468
"May Mean Flow",383
"Jun. Mean Flow",284
"Jul. Mean Flow",161
"Aug. Mean Flow",142
"Sep. Mean Flow",174
"Oct. Mean Flow",174
"Nov. Mean Flow",223
"Dec. Mean Flow",314
