"","Model"
"Overall Mean Flow",399
"Jan. Mean Flow",597
"Feb. Mean Flow",674
"Mar. Mean Flow",892
"Apr. Mean Flow",650
"May Mean Flow",299
"Jun. Mean Flow",273
"Jul. Mean Flow",139
"Aug. Mean Flow",136
"Sep. Mean Flow",311
"Oct. Mean Flow",243
"Nov. Mean Flow",255
"Dec. Mean Flow",344
