"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",104,103,-0.962
"Jan. Mean Flow",140,143,2.14
"Feb. Mean Flow",167,172,2.99
"Mar. Mean Flow",210,216,2.86
"Apr. Mean Flow",167,146,-12.6
"May Mean Flow",111,89.4,-19.5
"Jun. Mean Flow",63.1,46.5,-26.3
"Jul. Mean Flow",36.7,32.2,-12.3
"Aug. Mean Flow",52.4,67.4,28.6
"Sep. Mean Flow",81.6,105,28.7
"Oct. Mean Flow",49,49.1,0.204
"Nov. Mean Flow",79.6,76.1,-4.4
"Dec. Mean Flow",93.2,97.9,5.04
