"","Model"
"Min. 1 Day Min",896
"Med. 1 Day Min",1060
"Min. 3 Day Min",896
"Med. 3 Day Min",1070
"Min. 7 Day Min",898
"Med. 7 Day Min",1130
"Min. 30 Day Min",918
"Med. 30 Day Min",1360
"Min. 90 Day Min",1150
"Med. 90 Day Min",2370
"7Q10",926
"Year of 90-Day Low Flow",2002
"Drought Year Mean",2534.34594377536
"Mean Baseflow",3900
