"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",128,123,3.91
"Jan. Mean Flow",136,145,-6.62
"Feb. Mean Flow",143,158,-10.5
"Mar. Mean Flow",181,206,-13.8
"Apr. Mean Flow",173,169,2.31
"May Mean Flow",140,123,12.1
"Jun. Mean Flow",135,116,14.1
"Jul. Mean Flow",113,79.3,29.8
"Aug. Mean Flow",111,90.1,18.8
"Sep. Mean Flow",97.8,98.9,-1.12
"Oct. Mean Flow",90.2,80.6,10.6
"Nov. Mean Flow",105,96.3,8.29
"Dec. Mean Flow",113,112,0.885
