"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",35.8,3.9,5.7,6.6,7,16,23.9,14,12.3,7.8,5.9,4.2,4.22,38.5,56.9,68.7,63.4,41.5,36.2,14.4,12.6,25.4,13.7,35.2,25.3,0.25,2.9,0.267,3.2,0.359,3.44,0.985,4.82,1.49,7.09,1.29,2002,1.34,2.9,12,118,403,2.8,14.5,14,26,44,113,137,201,124,51,27,21,14,14,7400,967,3000,536,1440,290,395,126,198,69.9,3.94701369863014
"Model",35.8,5.63,7.3,12,14.3,23.3,24.7,17.9,13.2,10.5,4.72,3.83,2.95,45,56.1,62.1,53.8,41,33.1,18.6,13.5,28.8,19.5,30.8,28.8,0,0.577,-4.46e-14,0.877,-2.14e-15,1.82,0.835,4.35,2.55,9.67,0.0000317,2002,0.00117,2.23,19,107,316,2.62,18.1,20.6,77,59.3,122,105,223,121,108,51.6,50.1,24.3,21.9,2600,623,1210,326,590,206,218,103,151,69.9,7.84921635118904
"Pct. Error",0,44.4,28.1,81.8,104,45.6,3.35,27.9,7.32,34.6,-20,-8.81,-30.1,16.9,-1.41,-9.61,-15.1,-1.2,-8.56,29.2,7.14,13.4,42.3,-12.5,13.8,-100,-80.1,-100,-72.6,-100,-47.1,-15.2,-9.75,71.1,36.4,-100,0,-99.9,-23.1,58.3,-9.32,-21.6,-6.43,24.8,47.1,196,34.8,7.96,-23.4,10.9,-2.42,112,91.1,139,73.6,56.4,-64.9,-35.6,-59.7,-39.2,-59,-29,-44.8,-18.3,-23.7,0,98.9
