"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",35.8,35.8,0
"Jan. Mean Flow",38.5,45,16.9
"Feb. Mean Flow",56.9,56.1,-1.41
"Mar. Mean Flow",68.7,62.1,-9.61
"Apr. Mean Flow",63.4,53.8,-15.1
"May Mean Flow",41.5,41,-1.2
"Jun. Mean Flow",36.2,33.1,-8.56
"Jul. Mean Flow",14.4,18.6,29.2
"Aug. Mean Flow",12.6,13.5,7.14
"Sep. Mean Flow",25.4,28.8,13.4
"Oct. Mean Flow",13.7,19.5,42.3
"Nov. Mean Flow",35.2,30.8,-12.5
"Dec. Mean Flow",25.3,28.8,13.8
